Samsung,Galaxy Discover,SCH-R740CSCH-S735C
Samsung,Samsung Garda,SGH-T399
Samsung,Galaxy Prevail2,SPH-M840
Samsung,Galaxy W,GT-I8150GT-I8150BGT-I8150TSGH-T679MSM-T255S
Samsung,Galaxy (China),GT-B9062
Samsung,Galaxy U,SHW-M130L
Samsung,Galaxy S6 Edge,404SCSC-04GSCV31SM-G925FSM-G925ISM-G925XSM-G925R7SAMSUNG-SM-G925ASM-G925W8SM-G9250SM-G925KSM-G925LSM-G925R6SM-G925SSM-G925PSM-G925TSM-G925R4SM-G925V
Samsung,Galaxy S7,SM-G930FSM-G930XSM-G930W8SM-G930KSM-G930LSM-G930SSM-G930R7SAMSUNG-SM-G930AZSAMSUNG-SM-G930ASM-G930VCSM-G9300SM-G9308SM-G930R6SM-G930T1SM-G930PSM-G930VLSM-G930TSM-G930USM-G930R4SM-G930V
Samsung,Galaxy S4 Mini,GT-I9190GT-I9192GT-I9195GT-I9195LGT-I9195TGT-I9195XGT-I9197SGH-I257MSHV-E370KSHV-E370DSCH-I435LSPH-L520SCH-R890SCH-I435GT-I9192IGT-I9195ISAMSUNG-SGH-I257
Samsung,Galaxy S5,SC-04FSCL23SM-G900HSM-G9008WSM-G9009WSM-G900FSM-G900FQSM-G900ISM-G900MSM-G900MDSM-G900T1SM-G900T4SM-G900R7SAMSUNG-SM-G900AZSAMSUNG-SM-G900ASM-G900W8SM-G9006WSM-G900KSM-G900LSM-G900R6SM-G900SSM-G900PSM-S903VLSM-G900TSM-G900T3SM-G900R4SM-G900VSM-G900XSM-G906KSM-G906LSM-G906S
Samsung,Galaxy Tab3V 7.0,SM-T116NUSM-T113NU
Samsung,Galaxy S6,SC-05GSM-G920FSM-G920ISM-G920XSM-G920R7SAMSUNG-SM-G920AZSAMSUNG-SM-G920ASM-G920W8SM-G9200SM-G9208SM-G9209SM-G920KSM-G920LSM-G920R6SM-G920T1SM-G920SSM-G920PSM-S906LSM-S907VLSM-G920TSM-G920R4SM-G920V
Samsung,Galaxy Express2,SM-G3815
Samsung,Galaxy Round,SM-G910S
Samsung,Galaxy S3,SC-03ESGH-I748SHV-E210KSHV-E210LSHV-E210SSAMSUNG-SGH-I747SGH-I747MSGH-T999VSCH-R530CGravitySC-06DSGH-T999NSPH-L710TSGH-T999LSCH-R530MSCH-L710SPH-L710SCH-S960LSCH-S968CSGH-T999SCH-R530USPH-L710SCH-I535SCH-I535PPSCH-R530XGT-I9300GT-I9300TSCH-I939GT-I9300GT-I9308SCH-I939SCH-I939DSHW-M440SGT-I9305GT-I9305NGT-I9305TGravityQuadSC-03E
Samsung,Galaxy S4,SC-04EGT-I9500SCH-I959SHV-E300KSHV-E300LSHV-E300SGT-I9505GT-I9508GT-I9508CSAMSUNG-SGH-I337ZSAMSUNG-SGH-I337SGH-I337MSGH-M919VSCH-R970CSCH-R970XSCH-I545LSPH-L720TSPH-L720SM-S975LSGH-S970GSGH-M919SCH-R970SCH-I545SCH-I545PPGT-I9507GT-I9507VGT-I9515GT-I9515LGT-I9505XGT-I9508VGT-I9506SHV-E330KSHV-E330L
Samsung,Galaxy Duos,GT-I8268
Samsung,Galaxy Tab2 7.0,GT-P3100GT-P3100BGT-P3105SCH-I705SCH-i705GT-P3110GT-P3113
Samsung,Galaxy Tab 10.1,GT-P7500GT-P7500DGT-P7503GT-P7510SC-01DSCH-I905SGH-T859SHW-M300WSHW-M380KSHW-M380SSHW-M380W
Samsung,Galaxy Axiom,SCH-R830
Samsung,Galaxy Tab S2 8.0,SM-T815SM-T715SM-T715YSM-T715CSM-T715N0SM-T719SM-T719YSM-T719CSM-T713SM-T713SM-T710SM-T710XSM-T710
Samsung,Galaxy S2 Epic,SCH-R760SPH-D710SPH-D710BSTSPH-D710VMUB
Smartab,Smartab STJR76,STJR76
Smartab,Smartab SRF79,SRF79
Smartab,STJR700,STJR700
Getac,MX50,mx50
Getac,Getac Z710,Getac Z710
Getac,ZX70,zx70
Dell,,Dell AeroMini_3iGDell Streak 10 ProDell Mini 5Dell StreakDell Streak 7streak7101DLDell V04BGS01BizSmartPhoneDell Venue
Dell,Venue 7,Venue 7 3741Venue 7 3740Venue7 3740Venue7 3740 LTEVenue 7 3730Venue 7 HSPA+
Dell,Venue 8,Venue 8 7840Venue 8 7840 LTEVenue 8 3840Venue8 3840Venue8 3840 LTEVenue 8 3830Venue 8 HSPA+
Dell,Streak,001DLDell M01MDell Streak
Dell,Dell Venue 7040,Venue 10 7040
Dell,Dell Venue 10,Venue 10 5050
Dell,Cloud Connect,CS-1A13
Zeki,Zeki TBQG774,TBQG774
Zeki,Zeki TBQG884,TBQG884
Zeki,Zeki TBQC1063B,TBQC1063
Zeki,Zeki TBDG1073,TBDG1073
Zeki,TBQG855,TBQG855
Zeki,TBQG1084,TBQG1084
Zeki,TBDG734,TBDG734
Zeki,Zeki TBDG874 Tablet,TBDG874
Galapad,Galapad S6,GALAPAD_S6
Thinpad,TH805,TH805
Astak,NEOS,NEOS
ANS,ANS Trailblazer,H450R
General Mobile,Discovery Air,Discovery Air
General Mobile,Discovery II Mini,Discovery II Mini
General Mobile,General Mobile 4G,General Mobile 4GGeneral Mobile 4G
General Mobile,General Mobile 4G Dual,General Mobile 4G Dual
General Mobile,GM5 Plus,GM 5 Plus
General Mobile,Etab5,Etab5
General Mobile,GM5 Plus d,GM 5 Plus d
General Mobile,GM5 Plus Turkcell,GM 5 Plus
STOREX,eZee\xe2\x80\x99Tab7D14-S,NID_7010
STOREX,eZee\'Tab7Q11-M,Tab7Q11
ENTITY,GDENTMY7317,GDENTMY7317
Mobicell,METRO2,MOBICEL METRO2
Mobicell,Samba,Samba
Mobicell,TRIP,TRIP
Mobicell,Mobicel GEM,GEM
Mobicell,ECHO,ECHO
Mobicell,Air,Air
Mobicell,PLAY,PLAY
Mobicell,PLUM,PLUM
Mobicell,SHIFT,SHIFT
Mobicell,Trendy,TREDNYTRENDY
Mobicell,CHERRY,CHERRY
Mobicell,Matrix,Matrix
Mobicell,Candy,Candy
Mobicell,NEO,NEO
Mobicell,Icon,Icon
Mobicell,ONYX,ONYX
Mobicell,COSMO,COSMO
Mobicell,HERO X,HERO_X
Mobicell,Mobicel,SonicVenus
Mobicell,FEVER,FEVER
Mobicell,Mobicel ICE,ICE
AOC,AOC-A2272PW4T,G3SMNTA22G3SMNTA24
AOC,AOC-A2472PW4T,G3SMNTA24
AOC,A2272PWHT,G2SMNT
MotorolaSolutionsInc.,TC55CH,TC55CH
MotorolaSolutionsInc.,TC55,TC55
VENSTAR,VENSTAR2050,VENSTAR2050
SAKAISIO,SAKAISIO FP-U320-711-WIFI,FP-U320-711-WIFI
SAKAISIO,SAKAISIO FP-U320-711-WWAN,FP-U320-711-WWAN
Sugar,Sugar,SUGAR
Gionee,M2mini,M2mini
Gionee,GN5001S,GN5001S
Gionee,M2,M2
Gionee,M3,M3M3
Gionee,P5L,P5L
Gionee,M4,M4
Gionee,M5,M5
Gionee,M6,GN8003M6
Gionee,GN3003,GN3003
Gionee,M3S,M3S
Gionee,GN3002,GN3002
Gionee,GN3001,GN3001
Gionee,P7 Max,P7 Max
Gionee,S6s,S6s
Gionee,E8,E8GN9008
Gionee,P5W,P5W
Gionee,S6 Pro,GN9012S6 Pro
Gionee,ForwardZero,V6L
Gionee,GN5001L,GN5001L
Gionee,V5,V5
Gionee,GN9010L,GN9010L
Gionee,S5.1,GN9005S5.1
Gionee,P8 Max,P8 Max
Gionee,P2M,P2M
Gionee,F105L,F105L
Gionee,S5.5,S5.5
Gionee,F100L,F100L
Gionee,F103 Pro,F103 Pro
Gionee,GN9000,GN9000
Gionee,W900S,W900S
Gionee,F100S,F100S
Gionee,M3mini,M3mini
Gionee,GN3001L,GN3001L
Gionee,M6 Plus,GN8002
Gionee,S6,GN9010S6
Gionee,M5L,M5L
Gionee,S8,GN9011
Gionee,F100B,F100B
Gionee,F100A,F100A
Gionee,GN5002,GN5002
Gionee,GN9007,GN9007
Gionee,GN9006,GN9006GiONEE S7
Gionee,M5 mini,M5 mini
Gionee,M6 Lite,M6 lite
Gionee,F100,F100
Gionee,GN152,GN152
Gionee,M5 Plus,M5 Plus
Gionee,GN8001L,GN8001L
Gionee,F103,F103
Gionee,F301,F301
Gionee,GN5001,GN5001
Gionee,F105,F105
Gionee,F303,F303
Gionee,P3S,P3S
Gionee,F103S,F103S
Gionee,S plus,S_plus
Gionee,GN3002L,GN3002L
Gionee,W909,W909
Gionee,P4,P4
Gionee,P6,P6
Gionee,P7,P7
Gionee,P5 mini,P5 mini
Gionee,GN8001,GN8001
Gionee,P4S,P4S
Gionee,P8W,P8W
Gionee,F103L,F103L
Gionee,M6 mirror,M6 mirror
Gionee,M5 Lite,M5_lite
Gionee,V4S,V4S
Gionee,GN3003L,GN3003L
MyPhone (PL),myPhone Luna II,LUNA_II
MyPhone (PL),Cube LTE,CUBE_LTE
MyPhone (PL),myPhone C-Smart Glam,C-Smart_Glam
MyPhone (PL),myPhone C-Smart IIIS,C-Smart IIIS
Polaroid,Polaroid MID1028,MID1028
Polaroid,MID4X10,MID4X10
Polaroid,POLAROID A7_PTAB735,HS-7DTB39
Polaroid,Polaroid P900,P900/Q900
Polaroid,SOHO,SOHO
Polaroid,PTAB1051-PTAB1055,PTAB1051_PTAB1055
Polaroid,Polaroid L9,L9
Polaroid,Polaroid P1000,P1000
Polaroid,P7/Q7/PTAB740/PTAB741,P7/Q7/PTAB740/PTAB741
Polaroid,PRO5023PW,PRO5023PW
Polaroid,P1001,P1001
Polaroid,P901,P901
Polaroid,PRO5044PEE01,PRO5044PEE01
Polaroid,A6,A6
Polaroid,Infinite,MID 1324
Polaroid,P10/Q10/PTAB1040/PTAB1041,P10/Q10/PTAB1040/PTAB1041
Polaroid,Polaroid A/S10,A/S10
Polaroid,SIGMA 5,SIGMA-5
Polaroid,P791,P791
Polaroid,PRO5544PEE01,PRO5544PEE01
Polaroid,Polaroid A/S7,A/S7
Polaroid,PRO5584PHE01,PRO5584PHE01
Polaroid,Polaroid A/S8,A/S8
Polaroid,A9x/PTAB935x,A9x/PTAB935x
Polaroid,Polaroid K7,K7/PTAB782
Polaroid,Phantom 5,PRO5023
Polaroid,Polaroid PTAB751,PTAB751
Polaroid,Polaroid A7X_PTAB735X,A7X_PTAB735X
Polaroid,V45M,CARBON_PRO4543
Polaroid,Polaroid V7,V7
Polaroid,PRO5043,PRO5043
Polaroid,P9/Q9/PTAB940/PTAB941,P9/Q9/PTAB940/PTAB941
Polaroid,MID4X07,MID4X07
BlackBerry,PRIV by BlackBerry,STV100-1STV100-2STV100-3STV100-4
BlackBerry,DTEK50 by BlackBerry,STH100-1STH100-2
BlackBerry,DTEK60 by BlackBerry,BBA100-1BBA100-2
Karbonn,Sparkle V,Sparkle V
Karbonn,Titanium Vista 4G,Titanium Vista 4G
Karbonn,Aura Power,Aura_Power
HighScreen,Power Five,PowerFive
HighScreen,Tasty,Tasty
HighScreen,Power Ice,Power Ice
HighScreen,Power Rage,Power Rage
HighScreen,PowerRageEvo,Power Rage Evo
HighScreen,Bay,Bay
HighScreen,Power Four,PowerFour
HighScreen,PowerIceMax,Power Ice Max
HighScreen,Prime L,Prime L
SENSEIT,SENSEIT L301,SENSEIT L301
Blackview,A5,A5
Blackview,Blackview BV6000,BV6000
Blackview,Blackview A8 MAX,A8 MAX
CloudFone,Cloudpad One 6.95,one695_1one695_1_coho
CloudFone,Cloudpad One 7.0,one7_0_4one7_0_4_coho
CloudFone,Cloudpad One 8.0,one8_0_1one8_0_1_coho
REACH,Q882,Q882
Dragontouch,X10,X10
Dragontouch,Y88X Plus,Y88X Plus
Mexico SEP tender,TR10CS1,TR10CS1TR10CS1
Tecno,DroiPad 10 Pro\xe2\x85\xa1,DP10APro
Tecno,TECNO-C9,TECNO-C9
Tecno,M3,TECNO M3S
Tecno,H5S,TECNO H5S
Tecno,DroiPad 8\xe2\x85\xa1,DP8D
Tecno,TECNO-N2,TECNO-N2
Tecno,TECNO-A7S,TECNO-A7S
Tecno,TECNO-C9S,TECNO-C9S
Tecno,TECNO-Y3S,TECNO-Y3S
Tecno,PHANTOM-Z-mini,PTM-Z-mini
Tecno,Phantom6,Phantom6
Tecno,TECNO-C5,TECNO-C5
Tecno,TECNO-C8,TECNO-C8
Tecno,DP7CPro-SGA1,DP7CPro-SGA1
Tecno,TECNO-C7,TECNO-C7
Tecno,TECNO-N8S,TECNO-N8S
Tecno,TECNO-W2,TECNO W2
Tecno,TECNO-Y4,TECNO-Y4
Tecno,DroiPad 7C Pro,DP7CPRO
Tecno,Droipad10,DP10ATECNO DP10A
Tecno,TECNO-L8Plus,TECNO-L8Plus
Tecno,TECNO-Y3,TECNO-Y3
Tecno,TECNO-W4,TECNO_W4
Tecno,TECNO-Y6,TECNO-Y6
Tecno,TECNO-W3,TECNO-W3
Tecno,TECNO-Y5,TECNO-Y5
Tecno,Phantom6 plus,Phantom6-Plus
Tecno,Phantom6S,Phantom6S
Tecno,TECNO-J5,TECNO-J5
Tecno,TECNO-N8,TECNO-N8
Tecno,TECNO-J7,TECNO-J7
Tecno,DP10APro-SLA1,DP10APro
Tecno,TECNO-L8,TECNO-L8
Tecno,TECNO-PHANTOM5,TECNO-PHANTOM5
Tecno,PhonePad 7 II,TECNO PP7E-DLA1TECNO PP7E-SLA1
Tecno,TECNO-W3LTE,TECNO-W3LTE
Tecno,TECNO N5S,TECNO N5S
Tecno,TECNO-L5,TECNO-L5
Tecno,TECNO-N6,TECNO-N6
Tecno,TECNO-N2S,TECNO-N2S
Tecno,TECNO-J8,TECNO-J8
Tecno,TECNO-N6S,TECNO-N6S
Tecno,Techno L6,TECNO-L6
Tecno,TECNO W5,TECNO-W5
Tecno,TECNO-M6S,TECNO-M6S
LeTV,Letv Max3-65,Max3-65
LeTV,Le Max,Le Max
LeTV,Le X509,Le X509
LeTV,Letv Super TV X3-55 Pro,X3-55 Pro
LeTV,Letv x600,X600
LeTV,Le X507,Le X507Le X509
LeTV,Le1,x600
LeTV,Le 2,Le X520Le X526Le X527
Audi AG,RSE-III,RSEIII
Jide,Remix Mini,Remix Mini
Vonino,Zun X,Zun X
Vonino,ZUN XO,ZUN XO
Vonino,ZUN XO A6,ZUN XO
Vonino,Epic P7,Epic_P7
Vonino,Xavy T7 A6,Xavy_T7
Vonino,Pluri M7,Pluri_M7
Vonino,Pluri Q8 A6,Pluri_Q8
Vonino,Druid_L10,Druid_L10
Vonino,MusicPAD,MusicPAD
Vonino,Zun X A6,Zun X
Vonino,Navo QS,Navo_QS
Vonino,Pluri Q8,Pluri_Q8
Vonino,Xavy_T7,Xavy_T7
Vonino,Jax X A6,Jax X
Vonino,Jax X,Jax X
Vonino,Xylo X,Xylo X
Vonino,Pluri M7 A6,Pluri_M7
Vonino,Xavy_L8,Xavy_L8
Vonino,Zun XS,Zun XS
Explay,Favorite,Favorite
Explay,Fresh,FreshFresh_NF
Explay,Vega,Vega
Explay,Easy,Easy
Explay,ATV,ATV
Explay,Prime,Prime
Explay,Tab Mini,TabMini
Explay,Leader,Leader
Explay,Shine,Shine
Explay,Tornado 3G,Tornado3G
Explay,Brilliant,Brilliant
Explay,M1 Plus,M1_Plus
Explay,Winner 8,Winner8
Explay,Winner 7,Winner7
Explay,Party,Party
Explay,Imperium 8,Imperium8
Explay,Light,Light
Explay,Onliner 4,Onliner4
Explay,Phantom,Phantom
Explay,Style,Style
Explay,Tornado,Tornado
Explay,Planet,Planet
Explay,Rio Play,RioPlay
Explay,Fog,Fog
Explay,Gravity,Gravity
Explay,Craft,Craft
Explay,Cosmic,Cosmic
Explay,Light 3G,Light
Explay,Discovery,Discovery
Explay,Air,Air
Explay,Imperium 7,Imperium7
Explay,Bit,Bit
Explay,Atom,Atom
Explay,Surfer777 3G,Surfer7773G
Explay,Winner,Winner
Explay,Hit,Hit
Explay,Joy TV,Joy_TV
Explay,4Game,4Game
Explay,Pulsar,Pulsar
Explay,Onyx,Onyx
Explay,Indigo,Indigo
Kyocera,,ZioWX06K
Kyocera,Hydro LIFE,C6530C6530N
Kyocera,Zio,Zio
Kyocera,Honeybee Touch,201K
Kyocera,Hydro ICON,C6730
Kyocera,Torque,Torque
Kyocera,LUCE,KCP01K
Kyocera,Hydro AIR,KYOCERA-C6745
Kyocera,TorqueXT,E6715
Kyocera,DuraForce PRO,KYOCERA-E6820
Kyocera,TORQUE(KC-S701),KC-S701
Kyocera,Hydro WAVE,C6740C6740N
Kyocera,DuraForce,KYOCERA-E6560E6560CE6560LE6560TUSCC-E6762
Kyocera,Hydro REACH,C6743
Kyocera,zio,ZioZioZio
Kyocera,Hydro PLUS,HydroHydro_PLUS
Kyocera,Hydro VIEW,C6742KYOCERA-C6742
Kyocera,Brigadier,E6782
Kyocera,DIGNO Dual,WX04K
Kyocera,SZJ201,SZJ-JS201
Kyocera,DIGNO rafre,KYV36
Kyocera,DIGNO,ISW11KKYL22
Kyocera,Hydro EDGE,C5215
Kyocera,URBANO V02,KYV34
Kyocera,URBANO V01,KYV31
Kyocera,DIGNO L,KYV36
Kyocera,INFOBAR A03,KYV33
Kyocera,HONEY BEE,101K
Kyocera,Rise,C5155Rise
Kyocera,DIGNO S,KYL21
Kyocera,503KC,503KC
Kyocera,DIGNO T,302KC
Kyocera,Hydro SHORE,KYOCERA-C6742A
Kyocera,DIGNO R,202K
Kyocera,Hydro Elite,C6750
Kyocera,Hydro XTRM,C6522C6522NUSCC-C6721
Kyocera,KC-01,KC-01
Kyocera,Hydro VIBE,C6725
Kyocera,URBANO L02,KYY22
Kyocera,URBANO L01,KYY21
Kyocera,URBANO PROGRESSO,URBANO PROGRESSO
Kyocera,BASIO,KYV32
Kyocera,miraie,KYL23
Kyocera,TORQUE,SKT01
Kyocera,DM015K,DM015K
Kyocera,DuraScout,E6782L
Kyocera,URBANO L03,KYY23
Kyocera,404KC,404KC
Kyocera,Echo,KSP8000M9300
Kyocera,DuraForce XD,KYOCERA-E6790E6790TM
Kyocera,S301,KC-S301AE
Kyocera,TORQUE G01,KYY24
Kyocera,TORQUE G02,KYV35
Kyocera,Milano,C5120C5121
Kyocera,LifeWatch Universal Gateway,CD8100
Kyocera,Qua phone (KYV37),KYV37
Kyocera,Event,Event
Kyocera,WX10K,WX10K
Kyocera,Hydro,C5170Hydro
Mad Catz,Mad Catz M.O.J.O.,Mad Catz M.O.J.O.
Gradiente,iphone C600,iphone C600iphone C600
K-Touch,,W808
K-Touch,Touch 2C,K-Touch Tou ch 2c
K-Touch,K-Touch920,K-Touch 920
K-Touch,L930i,K-Touch L930i
K-Touch,K3,K-Touch K3
K-Touch,M2s,K-Touch M2s
Next Learning,Nexttab N3,N3
VIBE Z,K910,Lenovo K910
Azumi,A40C,A40C
Azumi,azumi_A50LT,A50LT
Bush,Bush 5 android,Bush 5 Android
Bush,BUSH SPIRA B3 5,BUSH SPIRA B3 5
Bush,BUSH SPIRA E3X 5.5,BUSH SPIRA E3X 5.5
Bush,Bush Spira E2X 5\'\',"Bush Spira E2X 5"" Smartphone"
Bush,Bush Spira B2 10 tablet,Bush Spira B2 10 tablet
Bush,Bush Spira B2 7 tablet,Bush Spira B2 7 tablet
Bush,MyTablet 79,BUSH 7.85 TABLET
Bush,BUSH SPIRA D3 5.5,BUSH SPIRA D3 5.5
MobiWire,Cygnus,CygnusCygnus45
Hipstreet,7DTB37,7DTB37
Hipstreet,Pilot,10DTB42
Hipstreet,Hipstreet HS-10DTB8,HS-10DTB8
Hipstreet,HS-7DTB35,HS-7DTB35HS_7DTB35
Hipstreet,LS-4004,LS-4004
Hipstreet,LS-5017,LS-5017
Hipstreet,F100,f100_65u
Hipstreet,LS-5013,LS-5013
Hipstreet,LS-6001,LS-6001
Hipstreet,Yupiroid,Yupiroid
Hipstreet,Micron,7DTB41
Hipstreet,ETAB_M7023G,ETAB_M7023G
Hipstreet,Phantom2,10DTB44
Hipstreet,9DTB39,9DTB39
Hipstreet,9DTB38,9DTB38
Hipstreet,Electron,8DTB38
Hipstreet,Phantom,10DTB10
Hipstreet,HS-10DTB12A,10DTB12AHS_10DTB12A
Hipstreet,Synergy,11DTB1
Hipstreet,785TB4,785TB4
Hipstreet,Beeline Smart 4,Beeline Smart 4
Hipstreet,HS-7DTB27,HS-7DTB27
Hipstreet,Beeline Smart 5,Beeline Smart 5
Hipstreet,HS-10DTB12,HS-10DTB12
Hipstreet,HS-7DTB40,HS-7DTB40-8GB
Hipstreet,7DTB25,7DTB25
Hipstreet,Electron 2,8DTB40
Hipstreet,HS-10DTB41,HS-10DTB41-8GB
Hipstreet,LS-5507,LS-5507
Hipstreet,CP-VL5A,CP-VL5A
Hipstreet,HS-9DTB7A,HS-9DTB7A
Hipstreet,Joey Jet 2,Dtac phone Joey Jet 2
Hipstreet,Phoenix2,Phoenix2
Hipstreet,Nanho T775,Nanho_T775
Hipstreet,HS-7DTB39,HS-7DTB39
Gini,s4,s4
Gini,e6_plus,e6e6_plus
Gini,N6,N6
Gini,n7,n7
Gini,s4_pro,s4_pro
Gini,w5,w5
Gini,w6,w6
Hyundai,CAR AVN SYSTEM,TCC893X_EVM
Hyundai,Ultra Dream,Ultra Dream
Hyundai,L575,L575
Hyundai,Ultra Energy Lite,Ultra Energy Lite
Hyundai,Ultra Energy Plus,Ultra Energy Plus
Hyundai,Ultra Storm,Ultra Storm
Hyundai,Ultra Charm,Ultra Charm
Hyundai,Ultra Latitude,Ultra Latitude
Hyundai,HY1-5085,HY1-5085
Hyundai,Ultra Style,Ultra Style
iGet,iGET_S100,S100
iGet,iGET_SMART,SMART
Beeline,Beeline Pro 2,Beeline Pro 2
Beeline,Beeline_Tab IS,Beeline_Tab_IS
Beeline,Beeline\xc2\xa0Pro 4,Beeline Pro 4
Beeline,Beeline\xc2\xa0Tab\xc2\xa0Pro,Beeline Tab Pro
Beeline,Beeline_Tab_Fast,Beeline_Tab_Fast
Beeline,Smart Dual,Beeline Smart Dual
Beeline,Beeline\xc2\xa0Tab Fast 2,Beeline Tab Fast 2
Beeline,Beeline Pro5,A451
Beeline,Beeline Tab 2,Tab_2
Beeline,Beeline Tab,Beeline Tab
Beeline,Pro 3,Beeline_Pro_3
Beeline,Beeline Smart 6,Beeline Smart 6
Beeline,Fast,Beeline Fast
Lenovo,,ThinkPad TabletA1_07IdeaTabA2109AIdeaTabA2207A-HLenovo A278tLenovo A288tLenovo A298tA30tLenovo A530LNV-Lenovo_A560eLenovo A580LNV-Lenovo A600eLenovo A60+Lenovo A630Lenovo A660Lenovo A668tLenovo A690Lenovo A700eLenovo A710eLenovo A780Lenovo A789Lenovo A798tLenovo A800Lenovo A60+K1IdeaTab K2110A-FLIFETAB_S9512Lenovo S2-38AH0MD_LIFETAB_P9516Lenovo P700iLenovo P770S2005A-HIdeaTabS2109A-FLenovo S560Lenovo S880iLenovo S890Lenovo S899tLenovo S920Lenovo S920_ROWSmartTabII7A66tIdeaTab A2107A-HIdeaTab A2107A-FIdeaTab A2107A-FLenovo A326Lenovo A360Lenovo A370Lenovo A500+Lenovo A520GRAYLenovo A500Lenovo A500+Lenovo A60Lenovo A60Lenovo A60Lenovo A60Lenovo A65Lenovo A65Lenovo A65Lenovo A1-32AB0Lenovo S2-38AT0Lenovo S2-38AH0Lenovo K2Lenovo S760Lenovo A765eLenovo A300ideatv S31Lenovo A366tLenovo A698tLenovo A60Lenovo A520Lenovo P70A2107A-HIdeaTab A2107A-HLenovo A750Lenovo A750Lenovo K800Spice Mi-350Lenovo A390eA68eLenovo A68eLNV-Lenovo A790eLenovo A780IdeaTab S2007A-FIdeaTab S2007A-HIdeaTab S2010A-DIdeaTab S2010A-FIdeaTab S2010A-HIdeaTabS2110AFIdeaTabS2110AHSmartTabII10Lenovo P700Lenovo P700Lenovo S880Lenovo S880IdeaTabV2007AIdeaTabV2010AIdeaTabV2010A-WLenovo S696Lenovo K860K1
Lenovo,Lenovo TAB 10,Lenovo TB-X103F
Lenovo,Lenovo K30-W,Lenovo K30-W
Lenovo,Lenovo A300t,Lenovo A300t
Lenovo,Lenovo TB3-602LV,602LV
Lenovo,Leovo VIBE K6 Note,Lenovo K53a48
Lenovo,S5000,Lenovo S5000-FLenovo S5000-H
Lenovo,Lenovo K30-TM,Lenovo K30-TM
Lenovo,Lenovo A2016a40,Lenovo A2016a40
Lenovo,Lenovo K30-T,Lenovo K30-T
Lenovo,Lenovo K5,Lenovo A6020a40Lenovo A6020a41Lenovo A6020l36Lenovo A6020l37
Lenovo,Lenovo S856,Lenovo S856Lenovo S856Lenovo S856Lenovo S856
Lenovo,Lenovo A380t,Lenovo A380t
Lenovo,Lenovo A3800-D,Lenovo A3800-d
Lenovo,Lenovo PB1-770N,Lenovo PB1-770N
Lenovo,B6000-H,Lenovo B6000-H
Lenovo,Lenovo B8080,Lenovo B8080-F
Lenovo,B6000-F,Lenovo B6000-F
Lenovo,A208t,Lenovo A208t
Lenovo,Lenovo K52t38,Lenovo K52t38Lenovo k52t38
Lenovo,Lenovo A2010-a,Lenovo A2010-a
Lenovo,Lenovo TAB3 X70L,Lenovo TB3-X70L
Lenovo,Lenovo A7-30GC,Lenovo TAB 2 A7-30GC
Lenovo,Lenovo S850,Lenovo S850
Lenovo,Lenovo TAB3 X70N,Lenovo TB3-X70N
Lenovo,Lenovo YOGA Tablet Pro-1380F/Yoga Tablet 2 Pro,YOGA Tablet 2 Pro-1380F
Lenovo,LenovoTV 40S9;LenovoTV 50S9;AQUOS 40U1;AQUOS 50U1\xef\xbc\x9bAQUOS 58U1; AQUOS 60LX765A,AQUOS 58U1AQUOS 60LX765AAQUOS 60UE20ALenovoTV 40S9LenovoTV 58S9
Lenovo,Lenovo A380e,LNV-Lenovo A380e
Lenovo,Lenovo A6600 Plus,Lenovo A6600a40
Lenovo,Lenovo TB3-X70F,Lenovo TB3-X70F
Lenovo,Lenovo A3600u,Lenovo A3600u
Lenovo,A10,IdeaPadA10
Lenovo,Lenovo,Lenovo A708tLenovo A880Lenovo PB1-770P
Lenovo,Lenovo A2860,Lenovo A2860
Lenovo,A305E,LNV-Lenovo A305eLenovo A305e
Lenovo,Lenovo YT3-X50M/Yoga3 Tablet,Lenovo YT3-X50M
Lenovo,Lenovo A228t,Lenovo A228t
Lenovo,Lenovo A560,Lenovo A560LNV-Lenovo A560
Lenovo,Lenovo YOGA BOOK,Lenovo YB1-X90FLenovo YB1-X90L
Lenovo,Lenovo A680,Lenovo A680Lenovo A680_ROW
Lenovo,Lenovo A688t,Lenovo A688t
Lenovo,K800,Lenovo K800
Lenovo,Lenovo S930_ROW,Lenovo S930
Lenovo,ideatvK82 60LX750A  52LX750A  46LX750A  60LX850A  70LX850A 80LX850A,ideatv K82
Lenovo,Lenovo A319,Lenovo A319
Lenovo,Lenovo Z2,Lenovo Z2Lenovo Z2
Lenovo,Lenovo P70,Lenovo P70-ALenovo P70-t
Lenovo,Lenovo A316,Lenovo A316
Lenovo,Lenovo K30-E,Lenovo K30-E
Lenovo,Lenovo S860,Lenovo S860
Lenovo,Lenovo YT3-850M/Lenovo YOGATab3,Lenovo YT3-850M
Lenovo,Indigo,ThinkPad Tablet
Lenovo,Lenovo A785e,LNV-Lenovo A785e
Lenovo,Lenovo VIBE X3 Lite,Lenovo A7010a48Lenovo K51c78Lenovo K51c78
Lenovo,Lenovo YT3-X90X/YOGA3 Tablet Pro,Lenovo YT3-X90X
Lenovo,Lenovo  X2,Lenovo X2-AP
Lenovo,Lenovo YOGA Tablet Pro-1050L/Yoga Tablet 2,YOGA Tablet 2-1050L
Lenovo,Lenovo A338t,Lenovo A338t
Lenovo,Lenovo TAB S8-50LC,Lenovo S8-50LCLenovo TAB S8-50LC
Lenovo,Lenovo TAB 2 A7-30F,Lenovo TAB 2 A7-30F
